#-------------------------------------------
# Food Diary Report - Detailed Report,"sabato, ottobre 1, 2022","lunedì, ottobre 31, 2022"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,2682,"78,99","342,3","153,04"
Colazione,594,"8,21","87,66","41,78"
Pranzo,1080,"38,41","134,95","48,02"
Cena,674,"25,18","74,22","38,9"
Snacks/Altro,333,"7,21","45,46","24,35"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
"martedì, ottobre 4, 2022",3007,"87,7","32,582","411,83","30,57","127,99","147,98","2631,05",679,"1319,73"
 Colazione,690,"5,89","1,299","104,16","3,35","44,34","54,9","200,94",0,"320,73"
  Milbona High Protein Drink (Vaniglia),216,"0,65","0,33","17,98",,"17,98","34,34","196,2",,
   327 ml
  Optimum Nutrition Serious Mass,261,"1,17","0,41","51,75","0,55","4,42","10,35","0,26",,"248,73"
   69 g
  Mirtilli,13,"0,08","0,006","3,33","0,6","2,29","0,17",0,0,18
   23 g
  Poggio del Farro Farro Soffiato Bio ai Mirtilli,88,"1,32","0,15","16,72","1,19","7,26","1,78","4,4",,
   22 g
  Scotti Crema Spalmabile ,44,"2,64","0,4","4,64","0,31","4,4","0,26",0,,
   8 g
  Milbona Greek Yogurt Fat Free,45,0,0,"3,51",,"2,73","7,8","0,08",,
   78 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,1056,"40,95","14,624","133,99","5,62","12,79","35,71","1710,57",33,575
  Scamorza,153,"11,53","7,199","0,99",0,"0,34","11,2",361,33,
   46 g
  Esselunga Pecorino Toscano Dop,66,"5,6","3,52","0,01",,"0,01","3,84","0,29",,
   16 g
  Sasso Olio d'oliva,181,"20,22","3,08",0,,,0,,,
   22 g
  Pomodori,39,"0,43","0,099","8,43","2,6","5,65","1,89",11,0,510
   215 g
  Cetriolo (senza Buccia),6,"0,08","0,006","1,04","0,3","0,66","0,28",1,0,65
   48 g
  Conad Rucola,18,"0,17",0,"2,22","0,51","2,22","1,48","15,96",,
   57 g
  Certossa Pagnotta di Grano Duro,172,"2,66","0,46","29,25","2,21","2,86","6,5",364,,
   65 g
  Nonna Mia Gnocchetti di Patate,421,"0,26","0,26","92,05",,"1,05","10,52","957,32",,
   263 g
 Cena,824,"25,7","11,774","110,32","15,8","26,32","37,74","715,34",646,193
  Merivio Ricotta,135,"9,27","6,7","2,58",,"2,58","10,3","0,34",,
   103 g
  Patate Dolci,453,"0,26","0,095","106,03","15,8","22,03","8,27",290,0,
   527 g
  Uovo Sodo,236,"16,17","4,979","1,71",0,"1,71","19,17",425,646,193
   153 g
 Snacks/Altro,437,"15,16","4,885","63,36","5,8","44,54","19,63","4,2",0,231
  Uva Bianca,104,"0,24","0,081","27,15","1,4","23,22","1,08",3,0,
   150 g
  Nocciole,94,"9,11","0,67","2,5","1,5","0,65","2,24",0,0,102
   15 g
  Equilibra Protein 35%,176,"5,6","4,1",17,,"8,1",16,"0,2",,
"   1 barretta, 45 g"
  Mela,63,"0,21","0,034","16,71","2,9","12,57","0,31",1,0,129
   121 g

"mercoledì, ottobre 5, 2022",2996,"90,15","28,894","405,1","40,42","115,93","151,2","2973,53",488,"1951,15"
 Colazione,580,"5,24","1,289","91,03","3,14","27,88","41,99","160,55",0,"332,15"
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Optimum Nutrition Serious Mass,276,"1,24","0,44","54,75","0,58","4,67","10,95","0,27",,"263,15"
   73 g
  Mirtilli,11,"0,07","0,006","2,9","0,5","1,99","0,15",0,0,15
   20 g
  Poggio del Farro Farro Soffiato Bio ai Mirtilli,84,"1,26","0,15","15,96","1,13","6,93","1,7","4,2",,
   21 g
  Scotti Crema Spalmabile ,33,"1,98","0,3","3,48","0,23","3,3","0,19",0,,
   6 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Milbona Greek Yogurt Fat Free,45,0,0,"3,51",,"2,73","7,8","0,08",,
   78 g
 Pranzo,1279,"62,49","22,551","124,14","6,78","15,53","54,12","1037,18",488,543
  Esselunga Pecorino Toscano Dop,41,"3,5","2,2",0,,0,"2,4","0,18",,
   10 g
  Pesto,331,"31,02","8,04","3,14",1,"0,5","11,22",434,25,125
   62 g
  Bio Organic Triangolini di Mais,86,"2,2","0,3",15,,"0,1","1,2",,,
   20 g
  Formaggio Camembert,165,"13,34","8,392","0,25",0,"0,25","10,89",463,40,103
   55 g
  Uovo,147,"9,94","3,099","0,77",0,"0,77","12,58",140,423,134
   2 grandi
  Prugne,53,"0,32","0,02","13,13","1,6","11,41","0,8",0,0,181
   115 g
  Maffei Orecchiette,456,"2,17","0,5","91,85","4,18","2,5","15,03",0,,
   167 g
 Cena,649,"10,84","1,206","111,52","24,7","18,14","29,33",1653,0,926
  Bio Organic Triangolini di Mais,86,"2,2","0,3",15,,"0,1","1,2",,,
   20 g
  Zuppa di Ceci,563,"8,64","0,906","96,52","24,7","18,04","28,13",1653,0,926
   686 g
 Snacks/Altro,488,"11,58","3,848","78,41","5,8","54,38","25,76","122,8",0,150
  Uva Bianca,90,"0,21","0,07","23,53","1,2","20,12","0,94",3,0,
   130 g
  Lidl Barretta Proteica Stracciatella,169,"4,95","2,79","12,96",,"11,97","22,5","118,8",,
   45 g
  Scotti Crema Spalmabile ,99,"5,94","0,9","10,44","0,7","9,9","0,58",0,,
   18 g
  Bio Organic Gallette di Riso senza Sale,57,"0,33","0,08",12,0,"0,04","1,26",0,,
   15 g
  Pere,73,"0,15","0,008","19,48","3,9","12,35","0,48",1,0,150
   126 g

"giovedì, ottobre 6, 2022",3189,"73,99","32,718","449,3","47,86","112,7","186,33","6834,84",76,"2274,15"
 Colazione,596,"6,02","1,399","93,49","3,33","29,46","41,43","160,94",0,"333,15"
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Optimum Nutrition Serious Mass,276,"1,24","0,44","54,75","0,58","4,67","10,95","0,27",,"263,15"
   73 g
  Mirtilli,12,"0,07","0,006","3,04","0,5","2,09","0,16",0,0,16
   21 g
  Poggio del Farro Farro Soffiato Bio ai Mirtilli,92,"1,38","0,16","17,48","1,24","7,59","1,86","4,6",,
   23 g
  Scotti Crema Spalmabile ,44,"2,64","0,4","4,64","0,31","4,4","0,26",0,,
   8 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Milbona Greek Yogurt Fat Free,41,0,0,"3,15",,"2,45",7,"0,07",,
   70 g
 Pranzo,1366,"33,73","14,384","197,02","24,68","24,44","70,75","2026,9",0,917
  J. D. Gross Cioccolato Fondente 95% Arriba,77,"6,64","4,03","1,65","2,08","0,3","1,62",0,,
   13 g
  Bio Organic Triangolini di Mais,82,"2,09","0,28","14,25",,"0,1","1,14",,,
   19 g
  Prugne,31,"0,19","0,012","7,77",1,"6,75","0,48",0,0,107
   68 g
  Nixe Tonno in Olio d'oliva,101,"5,2","0,78",0,0,0,"13,68",312,,
   52 g
  Merivio Mozzarella Light,197,"11,61","8,38","1,29",0,"1,29","21,93",258,,
   129 g
  Zuppa di Ceci,492,"7,56","0,792","84,42","21,6","15,78","24,6",1446,0,810
   600 g
  Golden Sun  Basmati Rice,386,"0,44","0,11","87,64",,"0,22","7,3","10,9",,
   109 g
 Cena,751,"30,09","14,636","87,15","13,75","4,16","31,75",4213,76,460
  Mozzarella di Bufala,274,"21,04","13,079","2,1",0,"0,89","19,01",409,76,
   100 g
  Pane Bianco,146,"1,81","0,394","27,84","1,3","2,37","4,2",375,0,55
   55 g
  Fico d'India,75,"0,94","0,123","17,61","6,6",,"1,34",9,0,405
   184 g
  Verso Natura Conad Vellutata Patate e Porri,256,"6,3","1,04","39,6","5,85","0,9","7,2",3420,,
   450 g
 Snacks/Altro,476,"4,15","2,299","71,64","6,1","54,64","42,4",434,0,564
  Milbona High Protein Drink (Vaniglia),218,"0,66","0,33","18,15",,"18,15","34,65",198,,
   330 ml
  Mela,65,"0,21","0,035","17,26",3,"12,99","0,32",1,0,134
   125 g
  Latteria Latte Fresco Parzialmente Scremato,86,"2,88","1,8","8,82",,"8,82","6,12",234,,
   180 g
  Banana,107,"0,4","0,134","27,41","3,1","14,68","1,31",1,0,430
   120 g

"venerdì, ottobre 7, 2022",2788,"96,11","39,69","304,27","22,75","95,24","178,02","1788,47",193,"1722,52"
 Colazione,477,"4,33","1,13","71,13","1,55","16,85","37,33","154,11",,"241,52"
  Optimum Nutrition Serious Mass,253,"1,14","0,4","50,25","0,54","4,29","10,05","0,25",,"241,52"
   67 g
  Decathlon Whey Protein Cookie & Cream Flavour,105,"0,64","0,38","4,06",,"2,9","20,3","150,8",,
   29 g
  Poggio del Farro Farro Soffiato Bio ai Mirtilli,60,"0,9","0,1","11,4","0,81","4,95","1,22",3,,
   15 g
  Scotti Crema Spalmabile ,27,"1,65","0,25","2,9","0,2","2,75","0,16",0,,
   5 g
  Milbona Greek Yogurt Fat Free,32,0,0,"2,52",,"1,96","5,6","0,06",,
   56 g
 Pranzo,1366,"58,37","21,959","165,37","8,9","24,66","41,93","206,56",38,188
  Fin Carré Cioccolato Fondente con Nocciole Intere,147,"11,08","4,48","8,6",0,"7,5","2,15",1,,
   25 g
  Sasso Olio d'oliva,206,"22,98","3,5",0,,,0,,,
"   2 1/2 x 1 cucchiaio, 25 g"
  Esselunga Pecorino Toscano Dop,127,"10,85","6,82","0,02",,"0,02","7,44","0,56",,
   31 g
  Mozzarella di Bufala,137,"10,52","6,539","1,05",0,"0,44","9,5",205,38,
   50 g
  Prugne,55,"0,34","0,02","13,7","1,7","11,9","0,84",0,0,188
   120 g
  De Cecco Penne Rigate Biologiche,694,"2,6","0,6",142,"7,2","4,8",22,0,,
   200 g
 Cena,776,"28,46","13,811","54,81","12,3","41,76","76,26",1309,155,1293
  Fichi,96,"0,39","0,078","24,93","3,8","21,14","0,98",1,0,302
   130 g
  Coop Scamorza Affumicata,209,"15,84","10,8","0,72",0,0,"15,84",720,,
   72 g
  Barbabietole,131,"0,52","0,082","29,16","8,5","20,62","4,91",238,0,991
   305 g
  Sarde,340,"11,71","2,851",0,0,0,"54,53",350,155,
   262 g
 Snacks/Altro,169,"4,95","2,79","12,96",,"11,97","22,5","118,8",,
  Lidl Barretta Proteica Stracciatella,169,"4,95","2,79","12,96",,"11,97","22,5","118,8",,
   45 g

"martedì, ottobre 11, 2022",3049,"101,63","34,136","356,25","19,47","86,41","172,67","3713,19",634,"1911,13"
 Colazione,576,"7,16","1,573","85,67","2,67","28,31","41,6","159,73",0,"299,13"
  Optimum Nutrition Serious Mass,257,"1,16","0,41",51,"0,54","4,35","10,2","0,25",,"245,13"
   68 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Poggio del Farro Farro Soffiato Bio ai Mirtilli,68,"1,02","0,12","12,92","0,92","5,61","1,38","3,4",,
   17 g
  Scotti Crema Spalmabile ,71,"4,29","0,65","7,54","0,51","7,15","0,42",0,,
   13 g
  Milbona Greek Yogurt Fat Free,49,0,0,"3,78",,"2,94","8,4","0,08",,
   84 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,790,"24,34","15,165","110,42","2,6","9,45","29,66","2316,56",0,610
  Italiamo Gorgonzola Dop Dolce,221,"18,85","12,35",0,,0,"12,35",390,,
   65 g
  Bio Organic Gallette di Riso senza Sale,136,"0,79","0,18","28,8",0,"0,11","3,02",0,,
   36 g
  Esselunga Pecorino Toscano Dop,45,"3,85","2,42","0,01",,"0,01","2,64","0,2",,
   11 g
  Nonna Mia Gnocchetti di Patate,318,"0,2","0,2","69,65",,"0,8","7,96","724,36",,
   199 g
  De Cecco Passata di Pomodoro,45,"0,6",0,6,"1,8",6,"3,15",1200,,525
   150 g
  Cipolle,25,"0,05","0,015","5,96","0,8","2,53","0,54",2,0,85
   59 g
 Cena,1085,"54,49","13,737","94,64","6,7","10,14","52,69","734,9",634,884
  Pomodori,52,"0,58","0,132","11,29","3,5","7,57","2,53",14,0,683
   288 g
  Andalusian  Filetes De Melva,222,"18,26","2,9","0,91",,"0,83","13,28","215,8",,
   83 g
  Taralli,510,"14,92","2,077","80,99","3,2","0,29","11,32",295,0,
   123 g
  Ca Verde Ricotta Vaccina,81,"5,82","3,98","0,29",,"0,29","6,69","0,1",,
   97 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
 Snacks/Altro,598,"15,64","3,661","65,52","7,5","38,51","48,72",502,0,118
  Mela,57,"0,19","0,031","15,19","2,6","11,43","0,29",1,0,118
   110 g
  Milbona High Protein Drink Cacao,221,"0,99","0,66","17,49",,"16,83","34,98",198,,
   330 ml
  Granarolo Latte Parzialmente Scremato Più Giorni,58,"1,94","1,33","6,05",0,"6,05","3,92",0,,
   121 ml
  Fiorentini Peanut Butter Creamy,122,"10,26","1,35","2,47","1,14","1,06","4,56","34,2",,
   19 g
  Hero Light Mirtilli,11,"0,05",0,"3,2","0,3","1,22","0,07",0,,
   23 g
  Certossa Pan Bauletto Integrale,129,"2,21","0,29","21,12","3,46","1,92","4,9","268,8",,
   48 g

"mercoledì, ottobre 12, 2022",2950,"89,94","34,911","358,07","33,77","85,7","178,74","1500,83",32,"3176,54"
 Colazione,680,"10,15","1,959","98,32","9,59","27,01","45,17","157,94",0,"358,34"
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Prugne,15,"0,09","0,006","3,77","0,5","3,27","0,23",0,0,52
   33 g
  Crownfield Honey Muesli,165,"4,88","0,64","22,04","7,44","2,56","4,52","1,6",,
   40 g
  Scotti Crema Spalmabile ,55,"3,3","0,5","5,8","0,39","5,5","0,32",0,,
   10 g
  Milbona Greek Yogurt Fat Free,49,0,0,"3,78",,"2,94","8,4","0,08",,
   84 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,1081,"41,68","26,266","120,8","8,9","26,94","56,61","761,18",32,"747,2"
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Lidl Albume d'uovo Pastorizzato,74,0,0,"1,55",0,0,"16,86","288,96",,"275,2"
   172 g
  Esselunga Pecorino Toscano Dop,49,"4,2","2,64","0,01",,"0,01","2,88","0,22",,
   12 g
  Pomodori,24,"0,27","0,062","5,25","1,6","3,52","1,18",7,0,318
   134 g
  Italiamo Gorgonzola Dop Dolce,262,"22,33","14,63",0,,0,"14,63",462,,
   77 g
  Granarolo Latte Parzialmente Scremato Più Giorni,35,"1,17","0,8","3,65",0,"3,65","2,37",0,,
   73 ml
  Burro,108,"12,17","7,705","0,01",0,"0,01","0,13",2,32,4
   15 g
  La Molisana Rigatoni,456,"1,3","0,39",91,"3,9","5,2","18,2",0,,
   130 g
 Cena,828,"29,87","4,3","80,24",10,"3,6","63,1","404,19",0,1932
  Patata Arrosto,596,28,"3,6","80,24",10,"3,6","9,28",404,0,1932
   400 g
  Lidl Tagliata di Petto di Pollo con Sale Rosso Delle Hawaii,232,"1,87","0,7",0,,0,"53,82","0,19",,
   234 g
 Snacks/Altro,361,"8,24","2,386","58,71","5,28","28,15","13,86","177,52",0,139
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g
  Enervit Barretta Proteica (40g),158,"4,5",2,19,,14,10,176,,
"   1 barretta , 40 g"
  Mela,68,"0,22","0,036","17,95","3,1","13,51","0,34",1,0,139
   130 g

"giovedì, ottobre 13, 2022",3008,"92,04","47,166","340,74","40,08","108,08","203,42",4739,"202,92","1682,8"
 Colazione,634,"8,92","1,799","92,15","7,83","25,21","43,48","157,54",0,"324,34"
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Mirtilli,13,"0,08","0,006","3,33","0,6","2,29","0,17",0,0,18
   23 g
  Crownfield Honey Muesli,124,"3,66","0,48","16,53","5,58","1,92","3,39","1,2",,
   30 g
  Scotti Crema Spalmabile ,55,"3,3","0,5","5,8","0,39","5,5","0,32",0,,
   10 g
  Milbona Greek Yogurt Fat Free,46,0,0,"3,56",,"2,76","7,9","0,08",,
   79 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,830,"32,31","17,22","69,59","10,44","6,88","61,31",1950,"84,92","64,62"
  Milbona Emmental Bavarese,335,"24,92","16,11","2,67",,0,"24,92",178,"84,92","64,62"
   89 g
  Dal Salumiere Petto di Tacchino,106,"0,72","0,24","3,12",,"1,08","21,6",960,,
   120 g
  Certossa Pan Bauletto Integrale,389,"6,67","0,87","63,8","10,44","5,8","14,79",812,,
   145 g
 Cena,943,"45,95","25,34","87,54","18,5","31,51","49,11","2432,27",118,705
  Uva Bianca,117,"0,27","0,092","30,77","1,5","26,32","1,22",3,0,
   170 g
  Certossa Triangolini con Quinoa,84,"1,84","0,24","15,4",,"0,14","1,34","0,2",,
   20 g
  Ca Verde Ricotta Vaccina,61,"4,38","2,99","0,22",,"0,22","5,04","0,07",,
   73 g
  Mozzarella di Bufala,411,"31,56","19,618","3,15",0,"1,33","28,51",614,113,
   150 g
  Zuppa di Fagioli,270,"7,9","2,4",38,17,"3,5",13,1815,5,705
   500 g
 Snacks/Altro,601,"4,86","2,807","91,46","3,31","44,48","49,52","199,19",0,"588,84"
  Milbona High Protein Drink (Vaniglia),218,"0,66","0,33","18,15",,"18,15","34,65",198,,
   330 ml
  Granarolo Latte Parzialmente Scremato Più Giorni,89,"2,96","2,04","9,25",0,"9,25","5,99",0,,
   185 ml
  Banana,101,"0,37","0,127","25,81","2,9","13,82","1,23",1,0,405
   113 g
  Optimum Nutrition Serious Mass,193,"0,87","0,31","38,25","0,41","3,26","7,65","0,19",,"183,84"
   51 g

"venerdì, ottobre 14, 2022",2925,"69,38","23,991","417,96","36,11","111,33","164,37","4833,4",4,"2108,58"
 Colazione,616,"9,26","1,847","87,13","7,69","19,79","42,33","157,65",0,"270,34"
  Mirtilli,14,"0,08","0,007","3,48","0,6","2,39","0,18",0,0,18
   24 g
  Crownfield Honey Muesli,136,"4,03","0,53","18,18","6,14","2,11","3,73","1,32",,
   33 g
  Scotti Crema Spalmabile ,55,"3,3","0,5","5,8","0,39","5,5","0,32",0,,
   10 g
  Milbona Greek Yogurt Fat Free,38,0,0,"2,97",,"2,31","6,6","0,07",,
   66 g
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
 Pranzo,1232,"35,46","16,07","185,89","17,32","32,29","46,19","1944,3",4,1003
  J. D. Gross Cioccolato Fondente 95% Arriba,71,"6,13","3,72","1,52","1,92","0,28","1,5",0,,
   12 g
  Lidl Albume d'uovo Pastorizzato,52,0,0,"1,08",0,0,"11,76","201,6",,192
   120 g
  Bio Organic Gallette di Riso senza Sale,53,"0,31","0,07","11,2",0,"0,04","1,18",0,,
   14 g
  Sasso Olio d'oliva,82,"9,19","1,4",0,,,0,,,
"   1 cucchiaio, 10 g"
  Lidl Primosale al Pistacchio,162,13,"8,84","0,68",,,"10,92","395,2",,
   52 g
  Pomodori,22,"0,25","0,058","4,9","1,5","3,29","1,1",6,0,296
   125 g
  Zuppa di Fagioli,197,"5,77","1,752","27,74","12,4","2,56","9,49",1325,4,515
   365 g
  Uva Bianca,115,"0,27","0,09","30,23","1,5","25,85","1,2",3,0,
   167 g
  Golden Sun  Basmati Rice,478,"0,54","0,14","108,54",,"0,27","9,04","13,5",,
   135 g
 Cena,556,"22,41","4,974","61,4","7,5","23,93","32,01","2532,27",0,207
  Uva Bianca,61,"0,14","0,048","15,93","0,8","13,62","0,63",2,0,
   88 g
  Certossa Triangolini con Quinoa,114,"2,48","0,32","20,79",,"0,19","1,81","0,27",,
   27 g
  Carote Cotte,49,"2,26","0,426","7,27","2,6","3,03","0,67",278,0,207
   91 g
  Peperonata,131,"6,74","0,99","17,41","4,1","7,09","3,06",732,0,
   245 g
  Lidl Hamburger di Pollo,201,"10,79","3,19",0,,0,"25,84",1520,,
   152 g
 Snacks/Altro,521,"2,25","1,1","83,54","3,6","35,32","43,84","199,18",0,"628,24"
  Milbona High Protein Drink Cacao,221,"0,99","0,66","17,49",,"16,83","34,98",198,,
   330 ml
  Optimum Nutrition Serious Mass,189,"0,85","0,3","37,5","0,4","3,2","7,5","0,18",,"180,24"
   50 g
  Banana,111,"0,41","0,14","28,55","3,2","15,29","1,36",1,0,448
   125 g

"sabato, ottobre 15, 2022",2273,"62,17","24,97","287,42","18,74","83,54","141,35","4012,71",238,1532
 Colazione,523,"12,42","4,128","70,2","6,2","35,15","35,73",422,0,273
  Foodspring Protein Cream Nocciola,104,"7,4","1,42","6,6",,"1,48","4,2",16,,
   20 g
  Granarolo Latte Parzialmente Scremato Più Giorni,94,"3,12","2,14","9,75",0,"9,75","6,32",0,,
   195 ml
  Mela,77,"0,25","0,041","20,44","3,6","15,38","0,38",1,0,158
   148 g
  Fette Biscottate,117,"0,96","0,134","22,98","1,9","0,28","3,63",249,0,61
   30 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,840,"21,42","10,26","119,12","5,04","21,21","40,65","2726,7",,336
  ConBio Riso Basmati con Verdure al Curry,512,"9,66","3,78","93,66","5,04",21,"10,5",2100,,
   420 g
  Certossa Triangolini con Quinoa,126,"2,76","0,36","23,1",,"0,21","2,01","0,3",,
   30 g
  Lidl Primosale al Pistacchio,112,9,"6,12","0,47",,,"7,56","273,6",,
   36 g
  Lidl Albume d'uovo Pastorizzato,90,0,0,"1,89",0,0,"20,58","352,8",,336
   210 g
 Cena,783,"18,21","4,202","92,82","7,5","23,44","62,77",864,238,923
  Prugne,77,"0,47","0,029","19,19","2,4","16,67","1,18",0,0,264
   168 g
  Gamberi Cotti,121,"1,32","0,353",0,0,0,"25,51",273,238,222
   122 g
  Olive Nere,15,"1,34","0,177","0,85","0,4",0,"0,12",123,0,1
   14 g
  Taralli,403,"11,77","1,638","63,87","2,5","0,23","8,92",233,0,
   97 g
  Pomodori,33,"0,37","0,085","7,21","2,2","4,84","1,62",9,0,436
   184 g
