#-------------------------------------------
# Food Diary Report - Detailed Report,"martedì, novembre 1, 2022","mercoledì, novembre 30, 2022"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,2537,"78,77","303,49","153,67"
Colazione,620,"12,11","79,48","47,03"
Pranzo,1047,"38,06","129,42","46,28"
Cena,551,"17,77","60,68","38,03"
Snacks/Altro,319,"10,82","33,91","22,33"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Findus Filetti di Merluzzo,76,"1,13","0,52",0,0,0,"16,48","119,48",,
   103 g
  Certossa Bio Grissini al Farro,172,"4,36","0,6",27,"2,2",1,"5,12","0,62",,
   40 g
  Milbona Skyrella,137,"2,99","1,96","1,72",0,"1,72","25,88",230,,
   115 g
 Snacks/Altro,483,"12,23","5,28","52,79","2,55","30,06","39,27","228,88",,
  Milka Oreo,130,"8,05","4,6","12,88","0,37","11,27","1,1","30,36",,
   23 g
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g
  Milbona High Protein Drink (Vaniglia),218,"0,66","0,33","18,15",,"18,15","34,65",198,,
   330 ml

"mercoledì, novembre 9, 2022",3306,"84,58","34,014","442,81","21,01","74,35","186,53","3916,72",723,"1128,89"
 Colazione,844,"22,44","7,684","95,88","4,09","16,06","61,05","1021,87",634,"477,55"
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Mirtilli,13,"0,07","0,006","3,19","0,5","2,19","0,16",0,0,17
   22 g
  Milbona Formaggio con Skyr,42,"2,7","1,71","1,08",,"1,08","3,12",84,,
   30 g
  Certossa Pagnotta di Grano Duro,187,"2,91","0,5","31,95","2,41","3,12","7,1","397,6",,
   71 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Optimum Nutrition Serious Mass,272,"1,22","0,43",54,"0,58","4,61","10,8","0,27",,"259,55"
   72 g
 Pranzo,736,"20,08","10,27","101,98","6,12","8,86","35,23","975,1",38,23
  Antichi Maestri Formaggio Grattugiato Italiano,88,"6,51","4,83",0,,0,"7,56",252,,
   21 g
  Lindt Cioccolato Fondente 99%,40,"3,43","2,1","0,7",,"0,07","0,98","19,6",,
   7 g
  Mirtilli,17,"0,1","0,008","4,35","0,7","2,99","0,22",0,0,23
   30 g
  Ragù,141,"7,9","2,832","6,18","1,3","3,32","11,62",687,38,
   130 g
  Carrefour Trofie Semola di Grano Duro,450,"2,14","0,5","90,75","4,12","2,48","14,85","16,5",,
   165 g
 Cena,929,"33,19","12,442","121,08","5,5","5,18","34,17",1720,51,
  Pizzetta,929,"33,19","12,442","121,08","5,5","5,18","34,17",1720,51,
   4 pizzettas
 Snacks/Altro,797,"8,87","3,618","123,87","5,3","44,25","56,08","199,75",0,"628,34"
  Granarolo Latte Parzialmente Scremato Più Giorni,91,"3,04","2,09","9,5",0,"9,5","6,16",0,,
   190 ml
  Banana,93,"0,35","0,118","23,98","2,7","12,84","1,14",1,0,376
   105 g
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Lidl Crackers,127,"3,3","0,33","20,4","2,04","0,6","3,3","0,49",,
   30 g
  Milbona High Protein Drink Cacao,221,"0,99","0,66","17,49",,"16,83","34,98",198,,
   330 ml

"giovedì, novembre 10, 2022",2900,"107,45","43,102","315,94","19,69","68,85","164,71","6101,86",723,"1186,99"
 Colazione,838,"21,44","7,374","100,33","5,19","27,25","58,99","901,46",634,"593,34"
  Milbona Formaggio con Skyr,38,"2,43","1,54","0,97",,"0,97","2,81","75,6",,
   27 g
  Certossa Pagnotta di Grano Duro,135,"2,09","0,36","22,95","1,73","2,24","5,1","285,6",,
   51 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Mirtilli,23,"0,13","0,011","5,8",1,"3,98","0,3",0,0,31
   40 g
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
 Pranzo,1348,"56,16","24,947","155,69","6,9","9,52","51,29","2640,2",89,"78,65"
  Fin Carrè Cioccolato Fondente 74%,63,"4,62","2,86","3,52",,"2,86","1,09","2,2",,"78,65"
   11 g
  Gorgonzola,124,"10,06","6,534","0,82",0,"0,18","7,49",488,26,
   35 g
  Pizzetta,1161,"41,48","15,553","151,35","6,9","6,48","42,71",2150,63,
   5 pizzettas
 Cena,380,"19,75","4,681","23,92","7,6","9,98","28,43",2384,0,515
  Heinz Ketchup Zero Sale e Zuccheri Aggiunti,11,"0,02",0,"1,35",,"1,1","0,4",5,,
   25 g
  Carote Cotte,123,"5,63","1,063","18,14","6,6","7,56","1,68",695,0,515
   227 g
  Zucchine Trifolate,51,"3,59","0,508","4,43",1,"1,32","1,19",204,0,
   76 g
  Lidl Hamburger di Pollo,195,"10,51","3,11",0,,0,"25,16",1480,,
   148 g
 Snacks/Altro,334,"10,1","6,1",36,,"22,1",26,"176,2",,
  Enervit Barretta Proteica (40g),158,"4,5",2,19,,14,10,176,,
"   1 barretta , 40 g"
  Equilibra Protein 35%,176,"5,6","4,1",17,,"8,1",16,"0,2",,
"   1 barretta, 45 g"

"venerdì, novembre 11, 2022",2990,"91,16","28,945","398,43","35,1",84,"148,4","2181,56","82,23","2030,63"
 Colazione,645,"7,2","2,583","90,85","3,12","25,18","52,31","364,39",0,"287,34"
  Lindt Crema Spalmabile Fondente,65,"4,07","1,21","4,95",,"4,4","0,84","3,96",,
   11 g
  Mirtilli,26,"0,15","0,013","6,67","1,1","4,58","0,34",0,0,35
   46 g
  Poggio del Farro Farro Soffiato al Naturale Bio,67,"0,36",,"12,89","0,86",,"2,81","30,02",,
   18 g
  Granarolo Latte Parzialmente Scremato Più Giorni,24,"0,8","0,55","2,5",0,"2,5","1,62",0,,
   50 ml
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Milbona Greek Yogurt Fat Free,88,0,0,"6,84",,"5,32","15,2","0,15",,
   152 g
 Pranzo,1351,"60,62","17,608","158,56","4,4","21,01","43,33","20,45","63,23","812,29"
  Fin Carrè Cioccolato Fondente 74%,74,"5,46","3,38","4,16",,"3,38","1,29","2,6",,"92,95"
   13 g
  Arance,87,"0,22","0,028","21,74","4,4","17,3","1,74",0,0,335
   185 g
  Antichi Maestri Grana Padano,111,"8,12","5,04",0,,0,"9,24","0,42",,
   28 g
  Sasso Olio d'oliva,330,"36,76","5,6",0,,,0,,,
"   4 x 1 cucchiaio, 40 g"
  Nixe Filetti di Sgombro Grigliati al Naturale,165,"9,4","3,4",0,0,0,20,"0,93","63,23","384,34"
   100 g
  Golden Sun  Basmati Rice,584,"0,66","0,16","132,66",,"0,33","11,06","16,5",,
   165 g
 Cena,683,"14,22","4,304","110,26","25,4","29,07","33,24",1796,19,931
  Uva Bianca,48,"0,11","0,038","12,67","0,6","10,84","0,5",1,0,
   70 g
  Primo Sale,69,"5,42","3,355","0,51",0,"0,08","4,45",132,19,
   27 g
  Zuppa di Ceci,566,"8,69","0,911","97,08","24,8","18,15","28,29",1663,0,931
   690 g
 Snacks/Altro,311,"9,12","4,45","38,76","2,18","8,74","19,52","0,72",,
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g
  Equilibra Protein 35%,176,"5,6","4,1",17,,"8,1",16,"0,2",,
"   1 barretta, 45 g"

"sabato, novembre 12, 2022",2652,"81,33","33,734","336,48","22,39","27,13","141,35","5024,39",707,538
 Colazione,,,,,,,,,,
 Pranzo,1256,"49,81","20,12","139,79","12,89","23,64","61,64","1560,13",673,276
  Milka Extra Cocoa,88,"5,76","3,52","7,36","0,93","6,88","1,22","38,4",,
   16 g
  Certossa Bio Grissini al Farro,99,"2,51","0,34","15,52","1,26","0,58","2,94","0,35",,
   23 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Ricotta (Latte Intero),124,"9,22","5,889","2,16",0,"0,19","7,99",60,36,75
   71 g
  Antichi Maestri Grana Padano,100,"7,25","4,5",0,,0,"8,25","0,38",,
   25 g
  Pasta al Sugo,625,"10,16","1,223","113,59","10,7","14,83","22,37",1251,3,
   540 g
 Cena,1227,"26,62","10,814","183,19","9,5","2,69","57,21",3464,34,262
  Conad Toma Piemontese,163,"12,89","7,92","0,44",0,"0,44","11,79",2288,,
   44 g
  Gallo Riso Venere,888,"7,25","1,5","182,75","9,5","2,25",18,0,,
   250 g
  Salmone Affumicato,176,"6,48","1,394",0,0,0,"27,42",1176,34,262
   150 g
 Snacks/Altro,169,"4,9","2,8","13,5",,"0,8","22,5","0,26",,
  Lidl Barretta Proteica Cookies,169,"4,9","2,8","13,5",,"0,8","22,5","0,26",,
"   1 barretta, 45 g"

"lunedì, novembre 14, 2022",2756,"85,17","30,74","311,29","18,62","103,08","185,03","2160,29",540,"1901,34"
 Colazione,633,"6,88","2,474","91,23","3,32","24,27","49,97","367,35",0,"290,34"
  Lindt Crema Spalmabile Fondente,59,"3,7","1,1","4,5",,4,"0,76","3,6",,
   10 g
  Mirtilli,28,"0,16","0,014","7,24","1,2","4,98","0,37",0,0,38
   50 g
  Poggio del Farro Farro Soffiato al Naturale Bio,74,"0,4",,"14,32","0,96",,"3,12","33,36",,
   20 g
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Granarolo Latte Parzialmente Scremato Più Giorni,24,"0,8","0,55","2,5",0,"2,5","1,62",0,,
   50 ml
  Milbona Greek Yogurt Fat Free,73,0,0,"5,67",,"4,41","12,6","0,13",,
   126 g
 Pranzo,1161,"31,22","14,706","163,6","7,95","34,39","54,68","441,94",464,632
  Melograno,109,"0,48","0,061","27,47",1,"26,51","1,52",5,0,414
   160 g
  Antichi Maestri Grana Padano,92,"6,67","4,14",0,,0,"7,59","0,34",,
   23 g
  Ricotta (Latte Intero),139,"10,38","6,636","2,43",0,"0,22","9,01",67,41,84
   80 g
  Uovo,147,"9,94","3,099","0,77",0,"0,77","12,58",140,423,134
   2 grandi
  Certossa Pagnotta di Grano Duro,108,"1,68","0,29","18,45","1,39","1,8","4,1","229,6",,
   41 g
  Combino Mezze Maniche Rigate,566,"2,07","0,48","114,48","5,56","5,09","19,88",0,,
   159 g
 Cena,562,"31,71","10,68","35,85","5,4","25,88","36,73",1105,76,979
  Mandarino,111,"0,65","0,082","28,01","3,8","22,22","1,7",4,0,349
"   3 piccoli (5,5 cm di diametro)"
  Ricotta (Latte Intero),157,"11,68","7,466","2,74",0,"0,24","10,13",76,46,94
   90 g
  Olio Extra Vergine di Oliva,119,"13,5","1,864",0,0,0,0,0,0,
   1 cucchiaio da tavolo
  Pomodori,23,"0,26","0,06","5,1","1,6","3,42","1,14",6,0,308
   130 g
  Salmone Affumicato,152,"5,62","1,208",0,0,0,"23,76",1019,30,228
   130 g
 Snacks/Altro,400,"15,36","2,88","20,61","1,95","18,54","43,65",246,,
  Conad Semi di Zucca,182,"14,7","2,55","2,46","1,95","0,39",9,48,,
   30 g
  Milbona High Protein Drink (Vaniglia),218,"0,66","0,33","18,15",,"18,15","34,65",198,,
   330 ml

"martedì, novembre 15, 2022",2581,"50,1","13,614","348,29","26,32","77,13","187,66","2769,24",0,"3075,36"
 Colazione,640,"5,89","2,165","95,29","3,44","23,53","50,31","359,63",0,"310,36"
  Mirtilli,30,"0,17","0,015","7,53","1,2","5,18","0,38",1,0,40
   52 g
  Poggio del Farro Farro Soffiato al Naturale Bio,81,"0,44",,"15,75","1,06",,"3,43","36,7",,
   22 g
  Lindt Crema Spalmabile Fondente,41,"2,59","0,77","3,15",,"2,8","0,53","2,52",,
   7 g
  Granarolo Latte Parzialmente Scremato Più Giorni,24,"0,8","0,55","2,5",0,"2,5","1,62",0,,
   50 ml
  Decathlon Whey Protein Vanilla Flavour,106,"0,61","0,38","4,35","0,58","3,77","20,3",319,,
   29 g
  Optimum Nutrition Serious Mass,284,"1,28","0,45","56,25","0,6","4,8","11,25","0,28",,"270,36"
   75 g
  Milbona Greek Yogurt Fat Free,74,0,0,"5,76",,"4,48","12,8","0,13",,
   128 g
 Pranzo,759,"12,73","6,588","132,1","12,68","16,07","30,77","848,4",0,790
  Milka Extra Cocoa,88,"5,76","3,52","7,36","0,93","6,88","1,22","38,4",,
   16 g
  Conad Toma Piemontese,52,"4,1","2,52","0,14",0,"0,14","3,75",728,,
   14 g
  Broccoli,85,"0,92","0,098","16,6","6,5","4,25","7,05",82,0,790
   250 g
  Combino Mezze Maniche Rigate,534,"1,95","0,45",108,"5,25","4,8","18,75",0,,
   150 g
 Cena,964,"30,82","4,531","102,75","10,2","19,38","71,93","1363,21",0,1975
  McEnnedy BBQ Sauce Classic,90,"0,05","0,05","20,7",,"15,7","0,8",950,,
   50 ml
  Lidl Straccetti di Petto di Pollo,265,"2,14","0,8",0,0,0,"61,64","0,21",,
   268 g
  Patata Arrosto,609,"28,63","3,681","82,05","10,2","3,68","9,49",413,0,1975
   409 g
 Snacks/Altro,218,"0,66","0,33","18,15",,"18,15","34,65",198,,
  Milbona High Protein Drink (Vaniglia),218,"0,66","0,33","18,15",,"18,15","34,65",198,,
   330 ml

"mercoledì, novembre 16, 2022",1685,"51,04","16,377","187,08","1,14","31,32","115,98","567,65",211,"315,34"
 Colazione,520,"5,8","3,55","71,6","1,14","22,5","43,9","319,31",,"252,34"
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Milbona Greek Yogurt Fat Free,29,0,0,"2,25",,"1,75",5,"0,05",,
   50 g
  Granarolo Latte Parzialmente Scremato Più Giorni,120,4,"2,75","12,5",0,"12,5","8,1",0,,
   250 ml
  Decathlon Whey Protein Vanilla Flavour,106,"0,61","0,38","4,35","0,58","3,77","20,3",319,,
   29 g
 Pranzo,1015,"42,24","10,827","105,08",0,"0,82","52,08","152,34",211,63
  Uovo Sodo,77,"5,28","1,627","0,56",0,"0,56","6,26",139,211,63
   1 grande
  Antichi Maestri Grana Padano,92,"6,67","4,14",0,,0,"7,59","0,34",,
   23 g
  Rio Mare Tonno Sott'olio Sgocciolato,262,"15,99","2,83",0,,0,"29,52",,,
   123 g
  Sasso Olio d'oliva,124,"13,78","2,1",0,,,0,,,
"   1 1/2 x 1 cucchiaio, 15 g"
  Golden Sun  Basmati Rice,460,"0,52","0,13","104,52",,"0,26","8,71",13,,
   130 g
 Cena,,,,,,,,,,
 Snacks/Altro,150,3,2,"10,4",,8,20,96,,
  Milbona Dessert Proteico Vaniglia,150,3,2,"10,4",,8,20,96,,
   200 g

"venerdì, novembre 18, 2022",1476,"54,74","25,733","136,27","8,72","69,99","110,56","2654,09",634,962
 Colazione,721,"24,16","9,428","68,98","5,64","30,23","56,17","1083,8",634,584
  Milbona Formaggio con Skyr,47,"3,06","1,94","1,22",,"1,22","3,54","95,2",,
   34 g
  Conad Latte Parzialmente Scremato,75,"2,5","1,87","7,96",0,"7,96","4,99",78,,
   156 ml
  Banana,95,"0,35","0,12","24,44","2,8","13,09","1,17",1,0,383
   107 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Certossa Pagnotta di Grano Duro,174,"2,71","0,46","29,7","2,24","2,9","6,6","369,6",,
   66 g
 Pranzo,597,"26,08","14,305","48,29","3,08","25,76","44,39","1394,29",0,378
  Melograno,99,"0,44","0,055","25,07","0,9","24,19","1,39",4,0,378
   146 g
  Sabelli Mozzarelline,142,"10,56","7,92","0,53",0,0,"11,22","0,33",,
   66 g
  Sabelli Stracciatella di Burrata,91,"8,36","4,94","0,53",,"0,53","3,46","109,44",,
   38 g
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g
  Dal Salumiere Bresaola,130,"3,2","1,04","0,4",0,"0,4","24,8",1280,,
   80 g
 Cena,,,,,,,,,,
 Snacks/Altro,158,"4,5",2,19,,14,10,176,,
  Enervit Barretta Proteica (40g),158,"4,5",2,19,,14,10,176,,
"   1 barretta , 40 g"

"sabato, novembre 19, 2022",1878,"43,97","16,195","243,3","10,87","50,2","128,9","1423,27",0,"484,34"
 Colazione,630,"8,17","3,36","93,36","3,81","13,07","42,94","865,06",,"252,34"
  Milbona Formaggio con Skyr,49,"3,15",2,"1,26",,"1,26","3,64",98,,
   35 g
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Certossa Pagnotta di Grano Duro,206,"3,2","0,55","35,1","2,65","3,43","7,8","436,8",,
   78 g
 Pranzo,1008,"30,51","10,08","118,26","4,56","21,56","62,33","438,21",,
  Ferrari GranMix Classico,64,"4,8","3,3","0,15",,0,"5,1",240,,
   15 g
  Antichi Maestri Grana Padano,56,"4,06","2,52",0,,0,"4,62","0,21",,
   14 g
  Sasso Olio d'oliva,165,"18,38","2,8",0,,,0,,,
"   2 x 1 cucchiaio, 20 g"
  Milbona High Protein Drink Cacao,221,"0,99","0,66","17,49",,"16,83","34,98",198,,
   330 ml
  Combino Pipe Rigate,267,"1,42","0,6","53,1","2,25","2,62","9,38",0,,
   75 g
  Combino Mezze Maniche Rigate,235,"0,86","0,2","47,52","2,31","2,11","8,25",0,,
   66 g
 Cena,,,,,,,,,,
 Snacks/Altro,240,"5,29","2,755","31,68","2,5","15,57","23,63",120,0,232
  Mandarino,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
"   2 piccoli (5,5 cm di diametro)"
  Lidl Barretta Proteica Arachidi,166,"4,86","2,7",13,,"0,76","22,5",117,,
   45 g

"lunedì, novembre 21, 2022",1815,"67,72","39,266","200,95","8,24","69,45","99,01","1601,3","387,24","976,92"
 Colazione,635,"6,65","3,952","102,75","4,02","35,72","42,24","320,3",0,"678,38"
  Granarolo Latte Parzialmente Scremato Più Giorni,130,"4,32","2,97","13,5",0,"13,5","8,75",0,,
   270 ml
  Optimum Nutrition Serious Mass,302,"1,36","0,48",60,"0,64","5,12",12,"0,3",,"288,38"
   80 g
  Decathlon Whey Protein Vanilla Flavour,106,"0,61","0,38","4,35","0,58","3,77","20,3",319,,
   29 g
  Banana,97,"0,36","0,122","24,9","2,8","13,33","1,19",1,0,390
   109 g
 Pranzo,1180,"61,07","35,314","98,2","4,22","33,73","56,77",1281,"387,24","298,54"
  Tiramisù,524,"33,67","19,484","45,16","1,7","31,12","8,82",157,309,239
   185 g
  Milbona Emmental Bavarese,308,"22,96","14,84","2,46",,0,"22,96",164,"78,24","59,54"
   82 g
  Aia Petto di Pollo Cotto al Forno,114,"1,56","0,36","4,68",0,0,"20,4",960,,
   120 g
  Certossa Pan Bauletto,234,"2,88","0,63","45,9","2,52","2,61","4,59",0,,
   90 g
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"martedì, novembre 22, 2022",2832,"88,94","32,47","386,95","41,8","93,98","123,86","2932,56",515,"1364,34"
 Colazione,833,"19,03","6,782","107,54","5,9","28,25","56,67","957,46",457,"629,34"
  Mandarino,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
"   2 piccoli (5,5 cm di diametro)"
  Milbona Formaggio con Skyr,51,"3,33","2,11","1,33",,"1,33","3,85","103,6",,
   37 g
  Uovo,74,"4,97","1,55","0,38",0,"0,38","6,29",70,212,67
   1 grande
  Uovo,85,"5,77","1,797","0,45",0,"0,45","7,3",81,245,78
   1 molto grande
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Certossa Pagnotta di Grano Duro,174,"2,71","0,46","29,7","2,24","2,9","6,6","369,6",,
   66 g
 Pranzo,1045,"32,65","13,444","156,26","8,06","44,81","33,02",563,14,69
  Lindt Cioccolato Fondente 85%,88,"6,9","4,05","3,3",0,"2,25","1,88",0,,
   15 g
  Uva Bianca,172,"0,4","0,135","45,25","2,2","38,7","1,8",5,0,
   250 g
  Pesto,182,"17,01","4,409","1,72","0,5","0,28","6,15",238,14,69
   34 g
  Ferrari GranMix Classico,86,"6,4","4,4","0,2",,0,"6,8",320,,
   20 g
  De Cecco Penne Rigate Biologiche,517,"1,94","0,45","105,79","5,36","3,58","16,39",0,,
   149 g
 Cena,547,"15,52","5,191","74,71","23,66","6,84","27,45","1333,58",23,666
  Ricotta (Latte Intero),78,"5,84","3,733","1,37",0,"0,12","5,07",38,23,47
   45 g
  Mulino Bianco Fette Biscottate,147,"1,73","0,43","27,2","2,16","2,59","4,32","211,58",,
   38 g
  Zuppa di Lenticchie,322,"7,95","1,028","46,14","21,5","4,13","18,06",1084,0,619
   430 g
 Snacks/Altro,407,"21,74","7,053","48,44","4,18","14,08","6,72","78,52",21,
  Baci di Dama,272,"18,22","6,703","26,68",2,"13,44","3,2",78,21,
   53 g
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g

"mercoledì, novembre 23, 2022",2489,"80,12","33,438","299,9","40,25","80,64","143,41","3415,82",820,"1719,92"
 Colazione,810,"22,5","7,808","87,85","3,51","13,55","60,2","1024,64",634,"438,92"
  Milbona Formaggio con Skyr,46,"2,97","1,88","1,19",,"1,19","3,43","92,4",,
   33 g
  Optimum Nutrition Serious Mass,249,"1,12","0,4","49,5","0,53","4,22","9,9","0,24",,"237,92"
   66 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Certossa Pagnotta di Grano Duro,185,"2,87","0,49","31,5","2,38","3,08",7,392,,
   70 g
 Pranzo,749,"30,25","13,53","87,92","24,2","17,05","31,57","1357,17",150,814
  Tiramisù,207,"13,29","7,688","17,82","0,7","12,28","3,48",62,122,94
   73 g
  Fette Biscottate,74,"0,61","0,085","14,55","1,2","0,18","2,3",158,0,38
   19 g
  Certossa Bio Grissini al Farro,47,"1,2","0,16","7,42","0,6","0,28","1,41","0,17",,
   11 g
  Ricotta (Latte Intero),96,"7,14","4,562","1,67",0,"0,15","6,19",46,28,58
   55 g
  Zuppa di Lenticchie,325,"8,01","1,035","46,46","21,7","4,16","18,19",1091,0,624
   433 g
 Cena,636,"23,48","11,626","60,74","8,26","13,8","46,46","1028,49",36,467
  Coop Hamburger di Vitello,225,12,"5,4","0,75",0,"0,15","28,8","0,09",,
   150 g
  Fagiolini Verdi,51,"0,2","0,043","11,76","5,6","2,31",3,10,0,345
   165 g
  Certossa Pagnotta di Grano Duro,90,"1,39","0,24","15,3","1,16","1,5","3,4","190,4",,
   34 g
  McEnnedy BBQ Sauce Classic,54,"0,03","0,03","12,42",,"9,42","0,48",570,,
   30 ml
  Ricotta (Latte Intero),122,"9,09","5,806","2,13",0,"0,19","7,88",59,36,74
   70 g
  Fette Biscottate,94,"0,77","0,107","18,38","1,5","0,23","2,9",199,0,48
   24 g
 Snacks/Altro,294,"3,89","0,474","63,39","4,28","36,24","5,18","5,52",0,
  Uva Bianca,159,"0,37","0,124","41,63","2,1","35,6","1,66",5,0,
   230 g
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g

"venerdì, novembre 25, 2022",2681,"108,99","34,82","269,21","26,14","86,69","159,93","2771,16",137,1202
 Colazione,383,"7,06","1,464","48,1","5,74","32,36","34,09",424,0,405
  Uva Bianca,34,"0,08","0,027","9,05","0,4","7,74","0,36",1,0,
   50 g
  Decathlon Whey Protein Vanilla Flavour,110,"0,63","0,39","4,5","0,6","3,9",21,330,,
   30 g
  Matt Soia Protein,138,"5,98","0,92","8,74","1,84","6,9","11,5",92,,
   230 ml
  Banana,101,"0,37","0,127","25,81","2,9","13,82","1,23",1,0,405
   113 g
 Pranzo,1375,"52,67","18,744","181,98","13,23","29,84","44,78",876,38,392
  Baci di Dama,205,"13,75","5,059","20,13","1,5","10,15","2,41",59,16,
   40 g
  Arance,73,"0,19","0,023","18,21","3,7","14,49","1,46",0,0,281
   155 g
  Pesto,294,"27,52","7,132","2,79","0,9","0,45","9,95",385,22,111
   55 g
  Ferrari GranMix Classico,116,"8,64","5,94","0,27",,0,"9,18",432,,
   27 g
