#-------------------------------------------
# Food Diary Report - Detailed Report,"giovedì, settembre 1, 2022","venerdì, settembre 30, 2022"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,2630,"81,72","317,15","156,42"
Colazione,653,"12,35","91,03","43,68"
Pranzo,992,"33,49","122,13",49
Cena,607,"21,88","60,5","41,87"
Snacks/Altro,379,14,"43,49","21,86"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
  Decathlon Whey Protein,118,"1,65","1,08","4,5","0,63","1,5",21,180,,
   30 g
  More,11,"0,13","0,004","2,5","1,4","1,27","0,36",0,0,42
   26 g
  Mirtilli,3,"0,02","0,002","0,87","0,1","0,6","0,04",0,0,5
   6 g
  Lidl Avena,149,"2,8","0,52","23,48",4,"0,28","5,4",8,,
   40 g
  Fiorentini Peanut Butter Crunchy,98,"8,37","1,42","1,38","1,05","0,82","3,72",0,,
   15 g
  Fage Total 0%,46,0,0,"2,58",0,"2,58","8,86",86,,
   86 g
 Pranzo,995,"31,7","8,631","133,04","9,63","18,95","41,6",639,0,322
  Lindt Cioccolato Fondente 85%,76,"5,98","3,51","2,86",0,"1,95","1,62",0,,
   13 g
  Banana,80,"0,3","0,101","20,56","2,3","11,01","0,98",1,0,322
   90 g
  Barilla Pesto alla Genovese,193,"18,4","2,12","3,92",2,"2,2","1,88",520,,
   40 g
  Esselunga Arrosto di Pollo,95,"1,3","0,3","3,9",0,0,17,"2,2",,
   100 g
  Milbona Formaggio con Skyr,50,"3,24","2,05","1,3",,"1,3","3,74","100,8",,
   36 g
  Certossa Gallette di Farro Bio,91,"0,53","0,1",18,"1,58","0,24","2,88",0,,
   24 g
  Carrefour Trofie Semola di Grano Duro,410,"1,95","0,45","82,5","3,75","2,25","13,5",15,,
   150 g
 Cena,810,"31,82","5,638","36,61","6,53","23,82","99,18","53,69",0,1399
  Sasso Olio d'oliva,247,"27,57","4,2",0,,,0,,,
"   3 x 1 cucchiaio, 30 g"
  McEnnedy Salsa Barbecue,82,"0,09","0,04","18,72","0,63","14,58","0,72","0,37",,
   45 g
  Lidl Filetto di Petto di Pollo a Fette,396,"3,2","1,2",0,0,0,92,"0,32",,
   400 g
  Zucchine,85,"0,96","0,198","17,89","5,9","9,24","6,46",53,0,1399
   534 g
 Snacks/Altro,380,"5,5","2,66","36,6","4,2","30,93","45,19","249,2",,
  Milbona High Protein Drink Cacao,222,1,"0,66","17,6",,"16,93","35,19","199,2",,
   332 ml
  Enervit Outdoor Bar,158,"4,5",2,19,"4,2",14,10,50,,
"   1 barretta, 40 g"

"sabato, settembre 3, 2022",2328,"75,77","26,882","301,82","23,51","95,45","108,76","3053,16",26,938
 Colazione,273,"6,19","0,817","45,88","9,48","29,37","12,27",82,0,827
  Matt Soia Protein,111,"4,81","0,74","7,03","1,48","5,55","9,25",74,,
   185 ml
  Kiwi,162,"1,38","0,077","38,85",8,"23,82","3,02",8,0,827
   265 g
 Pranzo,708,"26,5","5,64","92,21","6,15","4,76","21,7","575,24",,
  Antichi Maestri Grana Padano,64,"4,64","2,88",0,,0,"5,28","0,24",,
   16 g
  Barilla Pesto alla Genovese,207,"19,78","2,28","4,21","2,15","2,36","2,02",559,,
   43 g
  Carrefour Trofie Semola di Grano Duro,437,"2,08","0,48",88,4,"2,4","14,4",16,,
   160 g
 Cena,565,"18,85","7,105","57,44","2,7","4,96","40,23",2232,26,111
  Pecorino,97,"6,74","4,279","0,91",0,"0,18","7,95",300,26,
   25 g
  Sasso Olio d'oliva,58,"6,43","0,98",0,,,0,,,
   7 g
  Rigamonti Bresaola,115,"2,03","1,05","0,35",,0,"23,8",1176,,
   70 g
  Pane Bianco,295,"3,65","0,796","56,18","2,7","4,78","8,48",756,0,111
   111 g
 Snacks/Altro,782,"24,23","13,32","106,29","5,18","56,36","34,56","163,92",0,
  Motta Maxibon,287,13,"9,4",38,,22,"3,7",160,,
"   1 gelato, 95 g"
  Ehrmann Protein Pudding,152,3,2,11,,8,20,"0,4",,
   200 g
  Uva Bianca,90,"0,21","0,07","23,53","1,2","20,12","0,94",3,0,
   130 g
  Kellogg's Special K Protein (28g),118,"4,5","1,5",12,"1,8","5,6","6,4",0,,
"   1 barretta, 28 g"
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g

"lunedì, settembre 5, 2022",2708,"63,35","25,421","338,12","29,16","96,01","195,87","2042,8",66,"1058,34"
 Colazione,699,"14,65","3,547","88,27","6,91","12,33","50,32","278,26",0,"271,34"
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein,118,"1,65","1,08","4,5","0,63","1,5",21,180,,
   30 g
  Mirtilli,14,"0,08","0,007","3,62","0,6","2,49","0,18",0,0,19
   25 g
  Lidl Avena,149,"2,8","0,52","23,48",4,"0,28","5,4",8,,
   40 g
  Fiorentini Peanut Butter Crunchy,104,"8,93","1,52","1,47","1,12","0,88","3,97",0,,
   16 g
  Fage Total 0%,49,0,0,"2,7",0,"2,7","9,27",90,,
   90 g
 Pranzo,613,"20,7","5,421","91,26","5,25","20,23","14,03","369,18",0,429
  Lindt Cioccolato Fondente 85%,76,"5,98","3,51","2,86",0,"1,95","1,62",0,,
   13 g
  Meloni Gialli,68,"0,26","0,071","17,09","1,5","15,27","1,02",34,0,429
   188 g
  Certossa Triangolini con Quinoa,76,"1,66","0,22","13,86",,"0,13","1,21","0,18",,
   18 g
  Barilla Pesto alla Genovese,120,"11,5","1,32","2,45","1,25","1,38","1,18",325,,
   25 g
  Carrefour Trofie Semola di Grano Duro,273,"1,3","0,3",55,"2,5","1,5",9,10,,
   100 g
 Cena,875,"24,61","14,911","90,49","13,2","19,06","74,37","957,16",66,
  Lidl Tagliata di Petto di Pollo con Sale Rosso Delle Hawaii,195,"1,58","0,59",0,,0,"45,31","0,16",,
   197 g
  Patate Dolci,378,"0,22","0,079","88,53","13,2","18,39","6,91",242,0,
   440 g
  Scamorza,302,"22,81","14,242","1,96",0,"0,67","22,15",715,66,
   91 g
 Snacks/Altro,521,"3,39","1,542","68,1","3,8","44,39","57,15","438,2",0,358
  Banana,89,"0,33","0,112","22,84","2,6","12,23","1,09",1,0,358
   100 g
  Aptonia Cereal Bars Chocolate,83,"1,8","0,7",15,"1,2","5,9","1,2",70,,
"   1 barretta, 21 g"
  Milbona High Protein Drink (Vaniglia),219,"0,66","0,33","18,26",,"18,26","34,86","199,2",,
   332 ml
  Milbona High Protein Blueberry Milk Product,130,"0,6","0,4",12,,8,20,168,,
   200 g

"martedì, settembre 6, 2022",2904,"82,3","21,823","378,01","46,96","105,71","171,33","4465,28",30,"2377,57"
 Colazione,612,"9,82","2,571","87,15","5,65","12,92","41,7","213,6",0,"309,57"
  Optimum Nutrition Serious Mass,291,"1,31","0,46","57,75","0,62","4,93","11,55","0,28",,"277,57"
   77 g
  Decathlon Whey Protein,95,"1,32","0,86","3,6","0,5","1,2","16,8",144,,
   24 g
  Mirtilli,23,"0,14","0,011","5,94",1,"4,08","0,3",0,0,32
   41 g
  Lidl Fiocchi d'avena Integrali,108,"2,03","0,38","17,02","2,9","0,2","3,92","2,32",,
   29 g
  Fiorentini Peanut Butter Crunchy,59,"5,02","0,86","0,83","0,63","0,5","2,23",0,,
   9 g
  Fage Total 0%,36,0,0,"2,01",0,"2,01","6,9",67,,
   67 g
 Pranzo,1444,"52,02","12,81","162,5","8,58","45,8","78,94","1874,28",24,
  Crostata alla Marmellata,210,"5,28","3,197","38,79","0,8","20,34","1,91",72,24,
   60 g
  Uva Bianca,68,"0,16","0,053","17,74","0,9","15,17","0,71",2,0,
   98 g
  Milbona Formaggio con Skyr,79,"5,13","3,25","2,05",,"2,05","5,93","159,6",,
   57 g
  Barilla Pesto alla Genovese,101,"9,66","1,11","2,06","1,05","1,16","0,99",273,,
   21 g
  Andalusian  Filetes De Melva,320,"26,4","4,2","1,32",,"1,2","19,2",312,,
   120 g
  Aia Aequilibrium Albume d'uovo,137,0,0,"2,29",0,0,"31,46","480,48",,
   286 g
  Certossa Pagnotta di Grano Duro,267,"4,14","0,71","45,45","3,43","4,44","10,1","565,6",,
   101 g
  Carrefour Trofie Semola di Grano Duro,262,"1,25","0,29","52,8","2,4","1,44","8,64","9,6",,
   96 g
 Cena,580,"14,7","5,702","81,59","23,1","17,2","39,24",2303,6,1207
  Lidl Barretta Proteica Arachidi,166,"4,86","2,7",13,,"0,76","22,5",117,,
   45 g
  Banana,89,"0,33","0,112","22,84","2,6","12,23","1,09",1,0,358
   100 g
  Zuppa di Fagioli,325,"9,51","2,89","45,75","20,5","4,21","15,65",2185,6,849
   602 g
 Snacks/Altro,268,"5,76","0,74","46,77","9,63","29,79","11,45","74,4",0,861
  Matt Soia Protein,100,"4,32","0,66","6,31","1,33","4,98","8,3","66,4",,
   166 ml
  Kiwi,168,"1,44","0,08","40,46","8,3","24,81","3,15",8,0,861
   276 g

"mercoledì, settembre 7, 2022",2991,"91,79","26,97","326,18","52,89","39,95","211,99","6581,09",457,"1606,17"
 Colazione,655,"12,25","2,947","90,32","5,99","12,44","43,39","135,09",0,"300,17"
  Optimum Nutrition Serious Mass,295,"1,33","0,47","58,5","0,62","4,99","11,7","0,29",,"281,17"
   78 g
  Decathlon Whey Protein,87,"1,21","0,79","3,3","0,46","1,1","15,4",132,,
   22 g
  Mirtilli,14,"0,08","0,007","3,62","0,6","2,49","0,18",0,0,19
   25 g
  Lidl Fiocchi d'avena Integrali,126,"2,38","0,44","19,96","3,4","0,24","4,59","2,72",,
   34 g
  Fiorentini Peanut Butter Crunchy,85,"7,25","1,24","1,2","0,91","0,72","3,22",0,,
   13 g
  Milbona Greek Yogurt Fat Free,48,0,0,"3,74",,"2,9","8,3","0,08",,
   83 g
 Pranzo,1070,"19,06","8,652","150,17","18,4","7,55","74,4",3167,5,761
  Lidl Cioccolato Fondente 85%,75,"6,08","3,67","2,78",,"1,68","1,4",0,,
   13 g
  Zuppa di Fagioli,292,"8,53","2,592","41,04","18,4","3,78","14,04",1960,5,761
   540 g
  Milbona Skyrella,145,"3,17","2,07","1,83",0,"1,83","27,45",244,,
   122 g
  Mareblu Tonno al Naturale,98,"0,76","0,19",0,,0,"22,8",950,,
   95 g
  Golden Sun  Basmati Rice,460,"0,52","0,13","104,52",,"0,26","8,71",13,,
   130 g
 Cena,1002,"37,94","12,296","78,76","25,1","18,37","83,79",3247,452,357
  Scamorza,156,"11,78","7,356","1,01",0,"0,34","11,44",369,34,
   47 g
  Verdure al Forno,554,"21,39","4,034","75,23","25,1","18,03","16,34",1634,0,
   600 g
  Gamberetto Cotti,292,"4,77","0,906","2,52",0,0,"56,01",1244,418,357
   203 g
 Snacks/Altro,264,"22,54","3,075","6,93","3,4","1,59","10,41",32,0,188
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Pistacchi,78,"6,22","0,762","3,92","1,4","1,07","2,89",0,0,144
   20 semi
  Conad Semi di Zucca,121,"9,8","1,7","1,64","1,3","0,26",6,32,,
   20 g

"giovedì, settembre 8, 2022",3063,"98,31","24,299","390,53","29,81","110,73","144,56","2278,74",538,"1225,38"
 Colazione,700,"19,41","4,996","89,09","5,44","11,69","39,16","143,17",423,"441,38"
  Uovo,147,"9,94","3,099","0,77",0,"0,77","12,58",140,423,134
   2 grandi
  Optimum Nutrition Serious Mass,302,"1,36","0,48",60,"0,64","5,12",12,"0,3",,"288,38"
   80 g
  Mirtilli,14,"0,08","0,007","3,62","0,6","2,49","0,18",0,0,19
   25 g
  Lidl Fiocchi d'avena Integrali,130,"2,45","0,46","20,54","3,5","0,24","4,72","2,8",,
   35 g
  Fiorentini Peanut Butter Crunchy,65,"5,58","0,95","0,92","0,7","0,55","2,48",0,,
   10 g
  Milbona Greek Yogurt Fat Free,42,0,0,"3,24",,"2,52","7,2","0,07",,
   72 g
 Pranzo,1563,"55,93","15,703","214,34","15,16","67,34","44,68","1287,05",0,
  Esselunga Torta Fresca ai Fichi,376,"16,7","6,3",49,"4,4","39,1","5,4","0,14",,
   100 g
  Milbona Formaggio con Skyr,53,"3,42","2,17","1,37",,"1,37","3,95","106,4",,
   38 g
  Antichi Maestri Grana Padano,68,"4,93","3,06",0,,0,"5,61","0,26",,
   17 g
  Barilla Pesto alla Genovese,255,"24,38","2,81","5,19","2,65","2,92","2,49",689,,
   53 g
  Uva Bianca,68,"0,16","0,053","17,74","0,9","15,17","0,71",2,0,
   98 g
  Certossa Pagnotta di Grano Duro,222,"3,44","0,59","37,8","2,86","3,7","8,4","470,4",,
   84 g
  Barilla Fusilli,521,"2,9","0,72","103,24","4,35","5,08","18,12","18,85",,
   145 g
 Cena,438,"10,34","1,81","36,98","3,5","26,34","49,92",568,115,784
  Heinz Ketchup Zero Sale e Zuccheri Aggiunti,11,"0,02",0,"1,35",,"1,1","0,4",5,,
   25 g
  Uva,100,"0,23","0,078","26,24","1,3","22,45","1,04",3,0,277
   145 g
"  Petto di Pollo, Carne",219,"2,47","0,657",0,0,0,"45,95",129,115,507
   199 g
  Zucchine Trifolate,108,"7,62","1,075","9,39","2,2","2,79","2,53",431,0,
   161 g
 Snacks/Altro,362,"12,63","1,79","50,12","5,71","5,36","10,8","280,52",,
  Lidl Crackers,135,"3,52","0,35","21,76","2,18","0,64","3,52","0,52",,
   32 g
  Hero Marmellata Diet Mirtilli,14,"0,06",0,"4,36","0,42","0,6","0,06",30,,
   20 g
  Fiorentini Peanut Butter Crunchy,85,"7,25","1,24","1,2","0,91","0,72","3,22",0,,
   13 g
  Mulino Bianco Pan Bauletto Bianco,128,"1,8","0,2","22,8","2,2","3,4",4,250,,
"   2 x 1 fetta, 50 g"

"venerdì, settembre 9, 2022",3033,"125,23","35,657","308,86","17,71","65,89","171,73","2254,99","108,76","1823,44"
 Colazione,565,"7,71","1,841","80,82","3,51","18,87","42,2","158,84",0,"248,73"
  Uva Bianca,39,"0,09","0,031","10,32","0,5","8,82","0,41",1,0,
   57 g
  Lidl Fiocchi d'avena Integrali,71,"1,33","0,25","11,15","1,9","0,13","2,56","1,52",,
   19 g
  Optimum Nutrition Serious Mass,261,"1,17","0,41","51,75","0,55","4,42","10,35","0,26",,"248,73"
   69 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Fiorentini Peanut Butter Crunchy,52,"4,46","0,76","0,74","0,56","0,44","1,98",0,,
   8 g
  Milbona Greek Yogurt Fat Free,34,0,0,"2,66",,"2,06","5,9","0,06",,
   59 g
 Pranzo,1036,"37,94","11,707","126,38","0,9","18,46","47,54","25,72",0,
  Lindt Cioccolato Fondente 85%,76,"5,98","3,51","2,86",,"1,95","1,62","10,4",,
   13 g
  Antichi Maestri Grana Padano,84,"6,09","3,78",0,,0,"6,93","0,32",,
   21 g
  Sasso Olio d'oliva,82,"9,19","1,4",0,,,0,,,
"   1 cucchiaio, 10 g"
  Uva Bianca,72,"0,17","0,057",19,"0,9","16,25","0,76",2,0,
   105 g
  Rio Mare Tonno Sott'olio Sgocciolato,262,"15,99","2,83",0,,0,"29,52",,,
   123 g
  Golden Sun  Basmati Rice,460,"0,52","0,13","104,52",,"0,26","8,71",13,,
   130 g
 Cena,797,"50,4","16,68","40,4","6,2","25,51","45,38","1010,97","108,76","1443,71"
  Sasso Olio d'oliva,165,"18,38","2,8",0,,,0,,,
"   2 x 1 cucchiaio, 20 g"
  Cetriolo (senza Buccia),33,"0,44","0,035","5,9","1,9","3,77","1,61",5,0,371
   273 g
  Pomodori,51,"0,57","0,131","11,13","3,4","7,47","2,5",14,0,673
   284 g
  Scamorza,196,"14,79","9,234","1,27",0,"0,43","14,36",463,43,
   59 g
  Alisa Olive Nere Denocciolate,38,"3,9","0,66",0,0,0,"0,15",276,,
   30 g
  Freshona Sweetcorn,111,"2,24","0,28","18,2",0,"9,94","3,36",224,,
   140 g
  Conad Rucola,31,"0,3",0,"3,9","0,9","3,9","2,6",28,,
   100 g
  Nixe Filetti di Sgombro Grigliati al Naturale,172,"9,78","3,54",0,0,0,"20,8","0,97","65,76","399,71"
   104 g
 Snacks/Altro,635,"29,18","5,429","61,26","7,1","3,05","36,61","1059,46",0,131
  Certossa Crackers Integrali,271,"6,78","0,7","43,2","4,35","1,28","7,04","1043,2",,
   64 g
  Mandorle,69,"6,08","0,466","2,37","1,4","0,58","2,55",0,0,87
   10 mandorle
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Conad Semi di Zucca,61,"4,9","0,85","0,82","0,65","0,13",3,16,,
   10 g
  Lidl Barretta Proteica Cookies,169,"4,9","2,8","13,5",,"0,8","22,5","0,26",,
"   1 barretta, 45 g"

"sabato, settembre 10, 2022",1003,"26,36","10,11","128,22","6,05","29,93","64,26","465,27",,"263,15"
 Colazione,827,"20,76","6,01","111,22","6,05","21,83","48,26","465,07",,"263,15"
  Decathlon Whey Protein Cookie & Cream Flavour,90,"0,55","0,32","3,5",,"2,5","17,5",130,,
   25 g
  Optimum Nutrition Serious Mass,276,"1,24","0,44","54,75","0,58","4,67","10,95","0,27",,"263,15"
   73 g
  Crownfield Muesli al Cioccolato,102,"2,95","1,35","15,18","2,05","4,48","2,8",9,,
   25 g
  Foodspring Protein Cream Cocco,137,"10,5",3,8,,"1,7","5,25",20,,
   25 g
  Barilla Pan Bauletto Bianco,131,"1,57","0,29","24,01","2,2","3,92","4,16",245,,
   49 g
  Matt Soia Protein,91,"3,95","0,61","5,78","1,22","4,56","7,6","60,8",,
   152 ml
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,176,"5,6","4,1",17,,"8,1",16,"0,2",,
  Equilibra Protein 35%,176,"5,6","4,1",17,,"8,1",16,"0,2",,
"   1 barretta, 45 g"

"lunedì, settembre 12, 2022",3094,"135,5","36,677","311,89","32,38","66,16","151,22","3165,56",863,"982,34"
 Colazione,637,"11,01","2,397","84,8","5,4","13,53","47,15","159,06",0,"270,34"
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Mirtilli,14,"0,08","0,007","3,48","0,6","2,39","0,18",0,0,18
   24 g
  Lidl Fiocchi d'avena Integrali,126,"2,38","0,44","19,96","3,4","0,24","4,59","2,72",,
   34 g
  Fiorentini Peanut Butter Crunchy,78,"6,7","1,14","1,1","0,84","0,66","2,98",0,,
   12 g
  Milbona Greek Yogurt Fat Free,46,0,0,"3,56",,"2,76","7,9","0,08",,
   79 g
 Pranzo,1134,"54,06","14,788","109,18","4,5","6,68","49,16","688,5",660,239
  Sasso Olio d'oliva,247,"27,57","4,2",0,,,0,,,
"   3 x 1 cucchiaio, 30 g"
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Parmigiano (Grattugiato),129,"8,58","5,19","1,22",0,"0,27","11,54",459,26,38
   30 g
  Barilla Fusilli,538,3,"0,75","106,8","4,5","5,25","18,75","19,5",,
   150 g
 Cena,850,"47,02","15,674","61,18","14,3","14,77","42,8",2154,203,
  Heinz Ketchup Zero Sale e Zuccheri Aggiunti,13,"0,03",0,"1,62",,"1,32","0,48",6,,
   30 g
  Polpette di Manzo,551,"35,94","13,59","20,69","1,3","4,13","33,88",1304,203,
   273 g
  Verdure al Forno,286,"11,05","2,084","38,87",13,"9,32","8,44",844,0,
   310 g
 Snacks/Altro,473,"23,41","3,818","56,73","8,18","31,18","12,11",164,0,473
  Prugne,83,"0,5","0,031","20,56","2,5","17,86","1,26",0,0,283
   180 g
  Pistacchi,58,"4,67","0,571","2,94","1,1","0,8","2,16",0,0,108
   15 semi
  Conad Semi di Zucca,91,"7,35","1,28","1,23","0,98","0,2","4,5",24,,
   15 g
  Nocciole,75,"7,29","0,536",2,"1,2","0,52","1,79",0,0,82
   12 g
  Aptonia Cereal Bars Chocolate,166,"3,6","1,4",30,"2,4","11,8","2,4",140,,
"   2 x 1 barretta, 42 g"

"martedì, settembre 13, 2022",2345,"57,19","23,015","293,2","24,42","73,52","156,37","8576,84",49,"835,96"
 Colazione,671,"10,77","2,373","93,02","5,98","16,87","48,09","159,24",0,"398,96"
  Optimum Nutrition Serious Mass,287,"1,29","0,46",57,"0,61","4,86","11,4","0,28",,"273,96"
   76 g
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Pesca,26,"0,16","0,013","6,3",1,"5,54","0,6",0,0,125
   66 g
  Lidl Fiocchi d'avena Integrali,134,"2,52","0,47","21,13","3,6","0,25","4,86","2,88",,
   36 g
  Fiorentini Peanut Butter Crunchy,72,"6,14","1,04","1,01","0,77","0,6","2,73",0,,
   11 g
  Milbona Greek Yogurt Fat Free,44,0,0,"3,38",,"2,62","7,5","0,08",,
   75 g
 Pranzo,949,"30,08","16,03","80,98","5,6","34,48","86,83","2360,8",49,139
  Lindt Cioccolato Fondente 90%,77,"7,15","3,9","1,82",,"0,91","1,3","15,6",,
   13 g
  Milbona High Protein Drink (Vaniglia),219,"0,66","0,33","18,26",,"18,26","34,86","199,2",,
   332 ml
  Pesca,28,"0,18","0,014","6,96","1,1","6,12","0,66",0,0,139
   73 g
  Scamorza,223,"16,79","10,486","1,44",0,"0,49","16,31",526,49,
   67 g
  Aia Aequilibrium Petto di Tacchino al Forno,134,"2,1","0,7","3,5",0,"0,7","25,2",1120,,
   140 g
  Barilla Pan Bauletto Bianco,268,"3,2","0,6",49,"4,5",8,"8,5",500,,
   100 g
 Cena,725,"16,34","4,612","119,2","12,84","22,17","21,45","6056,8",0,298
  Prugne,87,"0,53","0,032","21,7","2,7","18,85","1,33",0,0,298
   190 g
  Verso Natura Conad Vellutata Patate e Porri ,445,"10,92","1,79","68,64","10,14","1,56","12,48",5928,,
   780 g
  Milbona Formaggio con Skyr,64,"4,14","2,62","1,66",,"1,66","4,78","128,8",,
   46 g
  Bio Organic Gallette di Riso senza Sale,129,"0,75","0,17","27,2",0,"0,1","2,86",0,,
   34 g
 Snacks/Altro,,,,,,,,,,

"mercoledì, settembre 14, 2022",2998,"98,01","34,774","358,73","19,44","71,79","159,7","4025,15",183,"1458,34"
 Colazione,652,"9,55","2,181","93,03","5,39","19,78","46,45","160,29",0,"252,34"
  Decathlon Whey Protein Cookie & Cream Flavour,108,"0,66","0,39","4,2",,3,21,156,,
   30 g
  Optimum Nutrition Serious Mass,265,"1,19","0,42","52,5","0,56","4,48","10,5","0,26",,"252,34"
   70 g
  Uva Bianca,40,"0,09","0,031","10,5","0,5","8,98","0,42",1,0,
   58 g
  Lidl Fiocchi d'avena Integrali,138,"2,59","0,48","21,72","3,7","0,26",5,"2,96",,
   37 g
  Fiorentini Peanut Butter Crunchy,59,"5,02","0,86","0,83","0,63","0,5","2,23",0,,
   9 g
  Milbona Greek Yogurt Fat Free,42,0,0,"3,28",,"2,56","7,3","0,07",,
   73 g
 Pranzo,1297,"50,36","22,016","143,65","4,97","9,66","62,34","1241,34",183,
  Lindt Cioccolato Fondente 90%,77,"7,15","3,9","1,82",,"0,91","1,3","15,6",,
   13 g
  Milbona Formaggio con Skyr,25,"1,62","1,03","0,65",,"0,65","1,87","50,4",,
   18 g
  Bio Organic Gallette di Riso senza Sale,76,"0,44","0,1",16,0,"0,06","1,68",0,,
   20 g
  Antichi Maestri Grana Padano,92,"6,67","4,14",0,,0,"7,59","0,34",,
   23 g
  Polpette di Manzo,497,"32,39","12,246","18,64","1,1","3,72","30,53",1175,183,
   246 g
  Esselunga Spaghetti,530,"2,09","0,6","106,54","3,87","4,32","19,37",0,,
   149 g
